LineDescription,TimePeriod,TableName,SeriesCode,LineNumber,METRIC_NAME,CL_UNIT,UNIT_MULT,DataValue,NoteRef
Personal care services,2020-05-01,U20406,DPCSRX,308,Chained Dollars,Level,6,4.939,U20406
Personal care services,2020-06-01,U20406,DPCSRX,308,Chained Dollars,Level,6,6.75725,U20406
Personal care services,2020-07-01,U20406,DPCSRX,308,Chained Dollars,Level,6,7.327,U20406
Personal care services,2020-08-01,U20406,DPCSRX,308,Chained Dollars,Level,6,7.25675,U20406
Personal care services,2020-09-01,U20406,DPCSRX,308,Chained Dollars,Level,6,7.356333333333333,U20406
Personal care services,2020-10-01,U20406,DPCSRX,308,Chained Dollars,Level,6,7.711,U20406
Personal care services,2020-11-01,U20406,DPCSRX,308,Chained Dollars,Level,6,7.999666666666667,U20406
Personal care services,2020-12-01,U20406,DPCSRX,308,Chained Dollars,Level,6,8.010666666666667,U20406
Personal care services,2021-01-01,U20406,DPCSRX,308,Chained Dollars,Level,6,8.336916666666665,U20406
Personal care services,2021-02-01,U20406,DPCSRX,308,Chained Dollars,Level,6,8.585333333333335,U20406
Personal care services,2021-03-01,U20406,DPCSRX,308,Chained Dollars,Level,6,8.970583333333334,U20406
Personal care services,2021-04-01,U20406,DPCSRX,308,Chained Dollars,Level,6,9.565833333333334,U20406
Personal care services,2021-05-01,U20406,DPCSRX,308,Chained Dollars,Level,6,10.145333333333333,U20406
Personal care services,2021-06-01,U20406,DPCSRX,308,Chained Dollars,Level,6,10.934416666666666,U20406
Personal care services,2021-07-01,U20406,DPCSRX,308,Chained Dollars,Level,6,10.807916666666666,U20406
Personal care services,2021-08-01,U20406,DPCSRX,308,Chained Dollars,Level,6,11.00275,U20406
Personal care services,2021-09-01,U20406,DPCSRX,308,Chained Dollars,Level,6,10.897166666666665,U20406
Personal care services,2021-10-01,U20406,DPCSRX,308,Chained Dollars,Level,6,11.103,U20406
Personal care services,2021-11-01,U20406,DPCSRX,308,Chained Dollars,Level,6,11.235916666666666,U20406
Personal care services,2021-12-01,U20406,DPCSRX,308,Chained Dollars,Level,6,11.25375,U20406
Personal care services,2022-01-01,U20406,DPCSRX,308,Chained Dollars,Level,6,11.31875,U20406
Personal care services,2022-02-01,U20406,DPCSRX,308,Chained Dollars,Level,6,11.41625,U20406
Personal care services,2022-03-01,U20406,DPCSRX,308,Chained Dollars,Level,6,11.473333333333334,U20406
Personal care services,2022-04-01,U20406,DPCSRX,308,Chained Dollars,Level,6,11.384583333333333,U20406
Personal care services,2022-05-01,U20406,DPCSRX,308,Chained Dollars,Level,6,11.4865,U20406
Personal care services,2022-06-01,U20406,DPCSRX,308,Chained Dollars,Level,6,11.400333333333334,U20406
Personal care services,2022-07-01,U20406,DPCSRX,308,Chained Dollars,Level,6,11.46325,U20406
Personal care services,2022-08-01,U20406,DPCSRX,308,Chained Dollars,Level,6,11.54875,U20406
Personal care services,2022-09-01,U20406,DPCSRX,308,Chained Dollars,Level,6,11.693,U20406
Personal care services,2022-10-01,U20406,DPCSRX,308,Chained Dollars,Level,6,11.636,U20406
Personal care services,2022-11-01,U20406,DPCSRX,308,Chained Dollars,Level,6,11.5885,U20406
Personal care services,2022-12-01,U20406,DPCSRX,308,Chained Dollars,Level,6,11.652333333333335,U20406
Personal computers/tablets and peripheral equipment,2007-01-01,U20406,DCPPRX,49,Chained Dollars,Level,6,1.2775,U20406
Personal computers/tablets and peripheral equipment,2007-02-01,U20406,DCPPRX,49,Chained Dollars,Level,6,1.2945,U20406
Personal computers/tablets and peripheral equipment,2007-03-01,U20406,DCPPRX,49,Chained Dollars,Level,6,1.30375,U20406
Personal computers/tablets and peripheral equipment,2007-04-01,U20406,DCPPRX,49,Chained Dollars,Level,6,1.3070833333333332,U20406
Personal computers/tablets and peripheral equipment,2007-05-01,U20406,DCPPRX,49,Chained Dollars,Level,6,1.3270833333333332,U20406
Personal computers/tablets and peripheral equipment,2007-06-01,U20406,DCPPRX,49,Chained Dollars,Level,6,1.3536666666666668,U20406
Personal computers/tablets and peripheral equipment,2007-07-01,U20406,DCPPRX,49,Chained Dollars,Level,6,1.3926666666666667,U20406
Personal computers/tablets and peripheral equipment,2007-08-01,U20406,DCPPRX,49,Chained Dollars,Level,6,1.4010833333333332,U20406
Personal computers/tablets and peripheral equipment,2007-09-01,U20406,DCPPRX,49,Chained Dollars,Level,6,1.4146666666666667,U20406
Personal computers/tablets and peripheral equipment,2007-10-01,U20406,DCPPRX,49,Chained Dollars,Level,6,1.4466666666666668,U20406
Personal computers/tablets and peripheral equipment,2007-11-01,U20406,DCPPRX,49,Chained Dollars,Level,6,1.54575,U20406
Personal computers/tablets and peripheral equipment,2007-12-01,U20406,DCPPRX,49,Chained Dollars,Level,6,1.51575,U20406
Personal computers/tablets and peripheral equipment,2008-01-01,U20406,DCPPRX,49,Chained Dollars,Level,6,1.48825,U20406
Personal computers/tablets and peripheral equipment,2008-02-01,U20406,DCPPRX,49,Chained Dollars,Level,6,1.4833333333333332,U20406
Personal computers/tablets and peripheral equipment,2008-03-01,U20406,DCPPRX,49,Chained Dollars,Level,6,1.4905,U20406
Personal computers/tablets and peripheral equipment,2008-04-01,U20406,DCPPRX,49,Chained Dollars,Level,6,1.5493333333333332,U20406
Personal computers/tablets and peripheral equipment,2008-05-01,U20406,DCPPRX,49,Chained Dollars,Level,6,1.5754166666666667,U20406
Personal computers/tablets and peripheral equipment,2008-06-01,U20406,DCPPRX,49,Chained Dollars,Level,6,1.5616666666666668,U20406
Personal computers/tablets and peripheral equipment,2008-07-01,U20406,DCPPRX,49,Chained Dollars,Level,6,1.5858333333333332,U20406
Personal computers/tablets and peripheral equipment,2008-08-01,U20406,DCPPRX,49,Chained Dollars,Level,6,1.57825,U20406
Personal computers/tablets and peripheral equipment,2008-09-01,U20406,DCPPRX,49,Chained Dollars,Level,6,1.59025,U20406
Personal computers/tablets and peripheral equipment,2008-10-01,U20406,DCPPRX,49,Chained Dollars,Level,6,1.5751666666666668,U20406
Personal computers/tablets and peripheral equipment,2008-11-01,U20406,DCPPRX,49,Chained Dollars,Level,6,1.5669166666666667,U20406
Personal computers/tablets and peripheral equipment,2008-12-01,U20406,DCPPRX,49,Chained Dollars,Level,6,1.56,U20406
Personal computers/tablets and peripheral equipment,2009-01-01,U20406,DCPPRX,49,Chained Dollars,Level,6,1.6274166666666667,U20406
Personal computers/tablets and peripheral equipment,2009-02-01,U20406,DCPPRX,49,Chained Dollars,Level,6,1.6506666666666667,U20406
Personal computers/tablets and peripheral equipment,2009-03-01,U20406,DCPPRX,49,Chained Dollars,Level,6,1.6145833333333333,U20406
Personal computers/tablets and peripheral equipment,2009-04-01,U20406,DCPPRX,49,Chained Dollars,Level,6,1.62725,U20406
Personal computers/tablets and peripheral equipment,2009-05-01,U20406,DCPPRX,49,Chained Dollars,Level,6,1.64,U20406
Personal computers/tablets and peripheral equipment,2009-06-01,U20406,DCPPRX,49,Chained Dollars,Level,6,1.6614166666666668,U20406
Personal computers/tablets and peripheral equipment,2009-07-01,U20406,DCPPRX,49,Chained Dollars,Level,6,1.7178333333333333,U20406
Personal computers/tablets and peripheral equipment,2009-08-01,U20406,DCPPRX,49,Chained Dollars,Level,6,1.7661666666666667,U20406
Personal computers/tablets and peripheral equipment,2009-09-01,U20406,DCPPRX,49,Chained Dollars,Level,6,1.7888333333333333,U20406
Personal computers/tablets and peripheral equipment,2009-10-01,U20406,DCPPRX,49,Chained Dollars,Level,6,1.7859166666666668,U20406
Personal computers/tablets and peripheral equipment,2009-11-01,U20406,DCPPRX,49,Chained Dollars,Level,6,1.8366666666666667,U20406
Personal computers/tablets and peripheral equipment,2009-12-01,U20406,DCPPRX,49,Chained Dollars,Level,6,1.8428333333333333,U20406
Personal computers/tablets and peripheral equipment,2010-01-01,U20406,DCPPRX,49,Chained Dollars,Level,6,1.8705,U20406
Personal computers/tablets and peripheral equipment,2010-02-01,U20406,DCPPRX,49,Chained Dollars,Level,6,1.9148333333333332,U20406
Personal computers/tablets and peripheral equipment,2010-03-01,U20406,DCPPRX,49,Chained Dollars,Level,6,1.9048333333333332,U20406
Personal computers/tablets and peripheral equipment,2010-04-01,U20406,DCPPRX,49,Chained Dollars,Level,6,1.9265833333333333,U20406
Personal computers/tablets and peripheral equipment,2010-05-01,U20406,DCPPRX,49,Chained Dollars,Level,6,1.9573333333333331,U20406
Personal computers/tablets and peripheral equipment,2010-06-01,U20406,DCPPRX,49,Chained Dollars,Level,6,2.0095,U20406
Personal computers/tablets and peripheral equipment,2010-07-01,U20406,DCPPRX,49,Chained Dollars,Level,6,1.9775,U20406
Personal computers/tablets and peripheral equipment,2010-08-01,U20406,DCPPRX,49,Chained Dollars,Level,6,1.9799166666666668,U20406
Personal computers/tablets and peripheral equipment,2010-09-01,U20406,DCPPRX,49,Chained Dollars,Level,6,2.002666666666667,U20406
Personal computers/tablets and peripheral equipment,2010-10-01,U20406,DCPPRX,49,Chained Dollars,Level,6,2.011083333333333,U20406
Personal computers/tablets and peripheral equipment,2010-11-01,U20406,DCPPRX,49,Chained Dollars,Level,6,2.00525,U20406
Personal computers/tablets and peripheral equipment,2010-12-01,U20406,DCPPRX,49,Chained Dollars,Level,6,2.0664166666666666,U20406
Personal computers/tablets and peripheral equipment,2011-01-01,U20406,DCPPRX,49,Chained Dollars,Level,6,2.1405833333333333,U20406
Personal computers/tablets and peripheral equipment,2011-02-01,U20406,DCPPRX,49,Chained Dollars,Level,6,2.14925,U20406
Personal computers/tablets and peripheral equipment,2011-03-01,U20406,DCPPRX,49,Chained Dollars,Level,6,2.2006666666666663,U20406
Personal computers/tablets and peripheral equipment,2011-04-01,U20406,DCPPRX,49,Chained Dollars,Level,6,2.2203333333333335,U20406
Personal computers/tablets and peripheral equipment,2011-05-01,U20406,DCPPRX,49,Chained Dollars,Level,6,2.24075,U20406
Personal computers/tablets and peripheral equipment,2011-06-01,U20406,DCPPRX,49,Chained Dollars,Level,6,2.3085,U20406
Personal computers/tablets and peripheral equipment,2011-07-01,U20406,DCPPRX,49,Chained Dollars,Level,6,2.3243333333333336,U20406
Personal computers/tablets and peripheral equipment,2011-08-01,U20406,DCPPRX,49,Chained Dollars,Level,6,2.387,U20406
Personal computers/tablets and peripheral equipment,2011-09-01,U20406,DCPPRX,49,Chained Dollars,Level,6,2.37975,U20406
Personal computers/tablets and peripheral equipment,2011-10-01,U20406,DCPPRX,49,Chained Dollars,Level,6,2.50825,U20406
Personal computers/tablets and peripheral equipment,2011-11-01,U20406,DCPPRX,49,Chained Dollars,Level,6,2.4696666666666665,U20406
Personal computers/tablets and peripheral equipment,2011-12-01,U20406,DCPPRX,49,Chained Dollars,Level,6,2.4884166666666667,U20406
Personal computers/tablets and peripheral equipment,2012-01-01,U20406,DCPPRX,49,Chained Dollars,Level,6,2.5136666666666665,U20406
Personal computers/tablets and peripheral equipment,2012-02-01,U20406,DCPPRX,49,Chained Dollars,Level,6,2.5415833333333335,U20406
Personal computers/tablets and peripheral equipment,2012-03-01,U20406,DCPPRX,49,Chained Dollars,Level,6,2.5853333333333337,U20406
Personal computers/tablets and peripheral equipment,2012-04-01,U20406,DCPPRX,49,Chained Dollars,Level,6,2.607,U20406
Personal computers/tablets and peripheral equipment,2012-05-01,U20406,DCPPRX,49,Chained Dollars,Level,6,2.6263333333333336,U20406
Personal computers/tablets and peripheral equipment,2012-06-01,U20406,DCPPRX,49,Chained Dollars,Level,6,2.61025,U20406
Personal computers/tablets and peripheral equipment,2012-07-01,U20406,DCPPRX,49,Chained Dollars,Level,6,2.6606666666666667,U20406
Personal computers/tablets and peripheral equipment,2012-08-01,U20406,DCPPRX,49,Chained Dollars,Level,6,2.6820833333333334,U20406
Personal computers/tablets and peripheral equipment,2012-09-01,U20406,DCPPRX,49,Chained Dollars,Level,6,2.7293333333333334,U20406
Personal computers/tablets and peripheral equipment,2012-10-01,U20406,DCPPRX,49,Chained Dollars,Level,6,2.7403333333333335,U20406
Personal computers/tablets and peripheral equipment,2012-11-01,U20406,DCPPRX,49,Chained Dollars,Level,6,2.8443333333333336,U20406
Personal computers/tablets and peripheral equipment,2012-12-01,U20406,DCPPRX,49,Chained Dollars,Level,6,2.89325,U20406
Personal computers/tablets and peripheral equipment,2013-01-01,U20406,DCPPRX,49,Chained Dollars,Level,6,2.9169166666666664,U20406
Personal computers/tablets and peripheral equipment,2013-02-01,U20406,DCPPRX,49,Chained Dollars,Level,6,2.9521666666666664,U20406
Personal computers/tablets and peripheral equipment,2013-03-01,U20406,DCPPRX,49,Chained Dollars,Level,6,2.9365,U20406
Personal computers/tablets and peripheral equipment,2013-04-01,U20406,DCPPRX,49,Chained Dollars,Level,6,2.9718333333333335,U20406
Personal computers/tablets and peripheral equipment,2013-05-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.0011666666666663,U20406
Personal computers/tablets and peripheral equipment,2013-06-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.0419166666666664,U20406
Personal computers/tablets and peripheral equipment,2013-07-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.0786666666666664,U20406
Personal computers/tablets and peripheral equipment,2013-08-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.0899166666666664,U20406
Personal computers/tablets and peripheral equipment,2013-09-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.0928333333333335,U20406
Personal computers/tablets and peripheral equipment,2013-10-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.139,U20406
Personal computers/tablets and peripheral equipment,2013-11-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.1610833333333335,U20406
Personal computers/tablets and peripheral equipment,2013-12-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.1414166666666663,U20406
Personal computers/tablets and peripheral equipment,2014-01-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.0955,U20406
Personal computers/tablets and peripheral equipment,2014-02-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.1675,U20406
Personal computers/tablets and peripheral equipment,2014-03-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.2006666666666663,U20406
Personal computers/tablets and peripheral equipment,2014-04-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.1975833333333337,U20406
Personal computers/tablets and peripheral equipment,2014-05-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.2031666666666667,U20406
Personal computers/tablets and peripheral equipment,2014-06-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.231,U20406
Personal computers/tablets and peripheral equipment,2014-07-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.2505,U20406
Personal computers/tablets and peripheral equipment,2014-08-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.2876666666666665,U20406
Personal computers/tablets and peripheral equipment,2014-09-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.3643333333333336,U20406
Personal computers/tablets and peripheral equipment,2014-10-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.3770833333333337,U20406
Personal computers/tablets and peripheral equipment,2014-11-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.4365,U20406
Personal computers/tablets and peripheral equipment,2014-12-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.4764166666666667,U20406
Personal computers/tablets and peripheral equipment,2015-01-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.43025,U20406
Personal computers/tablets and peripheral equipment,2015-02-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.4066666666666667,U20406
Personal computers/tablets and peripheral equipment,2015-03-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.3638333333333335,U20406
Personal computers/tablets and peripheral equipment,2015-04-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.35975,U20406
Personal computers/tablets and peripheral equipment,2015-05-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.3548333333333336,U20406
Personal computers/tablets and peripheral equipment,2015-06-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.3893333333333335,U20406
Personal computers/tablets and peripheral equipment,2015-07-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.3838333333333335,U20406
Personal computers/tablets and peripheral equipment,2015-08-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.42875,U20406
Personal computers/tablets and peripheral equipment,2015-09-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.448,U20406
Personal computers/tablets and peripheral equipment,2015-10-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.46525,U20406
Personal computers/tablets and peripheral equipment,2015-11-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.46225,U20406
Personal computers/tablets and peripheral equipment,2015-12-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.51025,U20406
Personal computers/tablets and peripheral equipment,2016-01-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.5485833333333336,U20406
Personal computers/tablets and peripheral equipment,2016-02-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.5980833333333333,U20406
Personal computers/tablets and peripheral equipment,2016-03-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.5851666666666664,U20406
Personal computers/tablets and peripheral equipment,2016-04-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.5785833333333334,U20406
Personal computers/tablets and peripheral equipment,2016-05-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.6500833333333333,U20406
Personal computers/tablets and peripheral equipment,2016-06-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.68125,U20406
Personal computers/tablets and peripheral equipment,2016-07-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.72375,U20406
Personal computers/tablets and peripheral equipment,2016-08-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.7736666666666667,U20406
Personal computers/tablets and peripheral equipment,2016-09-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.7340833333333334,U20406
Personal computers/tablets and peripheral equipment,2016-10-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.738,U20406
Personal computers/tablets and peripheral equipment,2016-11-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.7164166666666665,U20406
Personal computers/tablets and peripheral equipment,2016-12-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.8039166666666664,U20406
Personal computers/tablets and peripheral equipment,2017-01-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.815,U20406
Personal computers/tablets and peripheral equipment,2017-02-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.82375,U20406
Personal computers/tablets and peripheral equipment,2017-03-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.951,U20406
Personal computers/tablets and peripheral equipment,2017-04-01,U20406,DCPPRX,49,Chained Dollars,Level,6,3.9950833333333335,U20406
Personal computers/tablets and peripheral equipment,2017-05-01,U20406,DCPPRX,49,Chained Dollars,Level,6,4.052,U20406
Personal computers/tablets and peripheral equipment,2017-06-01,U20406,DCPPRX,49,Chained Dollars,Level,6,4.054833333333334,U20406
Personal computers/tablets and peripheral equipment,2017-07-01,U20406,DCPPRX,49,Chained Dollars,Level,6,4.024,U20406
Personal computers/tablets and peripheral equipment,2017-08-01,U20406,DCPPRX,49,Chained Dollars,Level,6,4.102666666666667,U20406
Personal computers/tablets and peripheral equipment,2017-09-01,U20406,DCPPRX,49,Chained Dollars,Level,6,4.165333333333333,U20406
Personal computers/tablets and peripheral equipment,2017-10-01,U20406,DCPPRX,49,Chained Dollars,Level,6,4.149916666666667,U20406
Personal computers/tablets and peripheral equipment,2017-11-01,U20406,DCPPRX,49,Chained Dollars,Level,6,4.329166666666667,U20406
Personal computers/tablets and peripheral equipment,2017-12-01,U20406,DCPPRX,49,Chained Dollars,Level,6,4.48375,U20406
Personal computers/tablets and peripheral equipment,2018-01-01,U20406,DCPPRX,49,Chained Dollars,Level,6,4.618666666666667,U20406
Personal computers/tablets and peripheral equipment,2018-02-01,U20406,DCPPRX,49,Chained Dollars,Level,6,4.649583333333333,U20406
Personal computers/tablets and peripheral equipment,2018-03-01,U20406,DCPPRX,49,Chained Dollars,Level,6,4.644166666666667,U20406
Personal computers/tablets and peripheral equipment,2018-04-01,U20406,DCPPRX,49,Chained Dollars,Level,6,4.615916666666667,U20406
Personal computers/tablets and peripheral equipment,2018-05-01,U20406,DCPPRX,49,Chained Dollars,Level,6,4.5975,U20406
Personal computers/tablets and peripheral equipment,2018-06-01,U20406,DCPPRX,49,Chained Dollars,Level,6,4.645,U20406
Personal computers/tablets and peripheral equipment,2018-07-01,U20406,DCPPRX,49,Chained Dollars,Level,6,4.734416666666667,U20406
Personal computers/tablets and peripheral equipment,2018-08-01,U20406,DCPPRX,49,Chained Dollars,Level,6,4.702083333333333,U20406
Personal computers/tablets and peripheral equipment,2018-09-01,U20406,DCPPRX,49,Chained Dollars,Level,6,4.6338333333333335,U20406
Personal computers/tablets and peripheral equipment,2018-10-01,U20406,DCPPRX,49,Chained Dollars,Level,6,4.711083333333333,U20406
Personal computers/tablets and peripheral equipment,2018-11-01,U20406,DCPPRX,49,Chained Dollars,Level,6,4.934666666666667,U20406
Personal computers/tablets and peripheral equipment,2018-12-01,U20406,DCPPRX,49,Chained Dollars,Level,6,4.472166666666667,U20406
Personal computers/tablets and peripheral equipment,2019-01-01,U20406,DCPPRX,49,Chained Dollars,Level,6,4.818916666666667,U20406
Personal computers/tablets and peripheral equipment,2019-02-01,U20406,DCPPRX,49,Chained Dollars,Level,6,4.88075,U20406
Personal computers/tablets and peripheral equipment,2019-03-01,U20406,DCPPRX,49,Chained Dollars,Level,6,4.8805,U20406
Personal computers/tablets and peripheral equipment,2019-04-01,U20406,DCPPRX,49,Chained Dollars,Level,6,4.917333333333333,U20406
Personal computers/tablets and peripheral equipment,2019-05-01,U20406,DCPPRX,49,Chained Dollars,Level,6,5.107916666666667,U20406
Personal computers/tablets and peripheral equipment,2019-06-01,U20406,DCPPRX,49,Chained Dollars,Level,6,5.285916666666667,U20406
Personal computers/tablets and peripheral equipment,2019-07-01,U20406,DCPPRX,49,Chained Dollars,Level,6,5.14975,U20406
Personal computers/tablets and peripheral equipment,2019-08-01,U20406,DCPPRX,49,Chained Dollars,Level,6,5.15575,U20406
Personal computers/tablets and peripheral equipment,2019-09-01,U20406,DCPPRX,49,Chained Dollars,Level,6,5.249083333333333,U20406
Personal computers/tablets and peripheral equipment,2019-10-01,U20406,DCPPRX,49,Chained Dollars,Level,6,5.380583333333333,U20406
Personal computers/tablets and peripheral equipment,2019-11-01,U20406,DCPPRX,49,Chained Dollars,Level,6,5.403083333333333,U20406
Personal computers/tablets and peripheral equipment,2019-12-01,U20406,DCPPRX,49,Chained Dollars,Level,6,5.522333333333333,U20406
Personal computers/tablets and peripheral equipment,2020-01-01,U20406,DCPPRX,49,Chained Dollars,Level,6,5.632666666666667,U20406
Personal computers/tablets and peripheral equipment,2020-02-01,U20406,DCPPRX,49,Chained Dollars,Level,6,5.57725,U20406
Personal computers/tablets and peripheral equipment,2020-03-01,U20406,DCPPRX,49,Chained Dollars,Level,6,5.46775,U20406
Personal computers/tablets and peripheral equipment,2020-04-01,U20406,DCPPRX,49,Chained Dollars,Level,6,5.272083333333333,U20406
Personal computers/tablets and peripheral equipment,2020-05-01,U20406,DCPPRX,49,Chained Dollars,Level,6,5.86675,U20406
Personal computers/tablets and peripheral equipment,2020-06-01,U20406,DCPPRX,49,Chained Dollars,Level,6,6.2491666666666665,U20406
Personal computers/tablets and peripheral equipment,2020-07-01,U20406,DCPPRX,49,Chained Dollars,Level,6,6.545,U20406
Personal computers/tablets and peripheral equipment,2020-08-01,U20406,DCPPRX,49,Chained Dollars,Level,6,6.655833333333333,U20406
Personal computers/tablets and peripheral equipment,2020-09-01,U20406,DCPPRX,49,Chained Dollars,Level,6,6.813416666666667,U20406
Personal computers/tablets and peripheral equipment,2020-10-01,U20406,DCPPRX,49,Chained Dollars,Level,6,7.013166666666667,U20406
Personal computers/tablets and peripheral equipment,2020-11-01,U20406,DCPPRX,49,Chained Dollars,Level,6,6.92,U20406
Personal computers/tablets and peripheral equipment,2020-12-01,U20406,DCPPRX,49,Chained Dollars,Level,6,6.847166666666667,U20406
Personal computers/tablets and peripheral equipment,2021-01-01,U20406,DCPPRX,49,Chained Dollars,Level,6,7.080583333333333,U20406
Personal computers/tablets and peripheral equipment,2021-02-01,U20406,DCPPRX,49,Chained Dollars,Level,6,6.835416666666667,U20406
Personal computers/tablets and peripheral equipment,2021-03-01,U20406,DCPPRX,49,Chained Dollars,Level,6,7.675333333333333,U20406
Personal computers/tablets and peripheral equipment,2021-04-01,U20406,DCPPRX,49,Chained Dollars,Level,6,7.309666666666667,U20406
Personal computers/tablets and peripheral equipment,2021-05-01,U20406,DCPPRX,49,Chained Dollars,Level,6,7.107416666666667,U20406
Personal computers/tablets and peripheral equipment,2021-06-01,U20406,DCPPRX,49,Chained Dollars,Level,6,7.368,U20406
Personal computers/tablets and peripheral equipment,2021-07-01,U20406,DCPPRX,49,Chained Dollars,Level,6,6.938166666666667,U20406
Personal computers/tablets and peripheral equipment,2021-08-01,U20406,DCPPRX,49,Chained Dollars,Level,6,7.176166666666667,U20406
Personal computers/tablets and peripheral equipment,2021-09-01,U20406,DCPPRX,49,Chained Dollars,Level,6,7.040416666666667,U20406
Personal computers/tablets and peripheral equipment,2021-10-01,U20406,DCPPRX,49,Chained Dollars,Level,6,7.387916666666667,U20406
Personal computers/tablets and peripheral equipment,2021-11-01,U20406,DCPPRX,49,Chained Dollars,Level,6,7.384083333333333,U20406
Personal computers/tablets and peripheral equipment,2021-12-01,U20406,DCPPRX,49,Chained Dollars,Level,6,7.39825,U20406
Personal computers/tablets and peripheral equipment,2022-01-01,U20406,DCPPRX,49,Chained Dollars,Level,6,7.605583333333333,U20406
Personal computers/tablets and peripheral equipment,2022-02-01,U20406,DCPPRX,49,Chained Dollars,Level,6,7.44875,U20406
Personal computers/tablets and peripheral equipment,2022-03-01,U20406,DCPPRX,49,Chained Dollars,Level,6,7.544083333333333,U20406
Personal computers/tablets and peripheral equipment,2022-04-01,U20406,DCPPRX,49,Chained Dollars,Level,6,7.8365,U20406
Personal computers/tablets and peripheral equipment,2022-05-01,U20406,DCPPRX,49,Chained Dollars,Level,6,7.848083333333333,U20406
Personal computers/tablets and peripheral equipment,2022-06-01,U20406,DCPPRX,49,Chained Dollars,Level,6,7.732333333333333,U20406
Personal computers/tablets and peripheral equipment,2022-07-01,U20406,DCPPRX,49,Chained Dollars,Level,6,7.99375,U20406
Personal computers/tablets and peripheral equipment,2022-08-01,U20406,DCPPRX,49,Chained Dollars,Level,6,8.094166666666666,U20406
Personal computers/tablets and peripheral equipment,2022-09-01,U20406,DCPPRX,49,Chained Dollars,Level,6,7.998166666666667,U20406
Personal computers/tablets and peripheral equipment,2022-10-01,U20406,DCPPRX,49,Chained Dollars,Level,6,7.996833333333333,U20406
Personal computers/tablets and peripheral equipment,2022-11-01,U20406,DCPPRX,49,Chained Dollars,Level,6,7.98575,U20406
Personal computers/tablets and peripheral equipment,2022-12-01,U20406,DCPPRX,49,Chained Dollars,Level,6,8.259666666666666,U20406
Personal consumption expenditures,2007-01-01,U20406,DPCERX,1,Chained Dollars,Level,6,931.7509166666666,U20406
Personal consumption expenditures,2007-02-01,U20406,DPCERX,1,Chained Dollars,Level,6,931.5186666666666,U20406
Personal consumption expenditures,2007-03-01,U20406,DPCERX,1,Chained Dollars,Level,6,932.5610833333334,U20406
Personal consumption expenditures,2007-04-01,U20406,DPCERX,1,Chained Dollars,Level,6,933.4593333333333,U20406
Personal consumption expenditures,2007-05-01,U20406,DPCERX,1,Chained Dollars,Level,6,934.8344166666666,U20406
Personal consumption expenditures,2007-06-01,U20406,DPCERX,1,Chained Dollars,Level,6,934.8735833333334,U20406
Personal consumption expenditures,2007-07-01,U20406,DPCERX,1,Chained Dollars,Level,6,937.7205,U20406
